,VaR,return,violation
2019-06-05,-0.02187739531680519,-0.02414974321827268,1.0
2019-06-06,-0.022533458072569196,-0.009445889971992916,0.0
2019-06-07,-0.022533458072569196,0.0012645910010906647,0.0
2019-06-10,-0.022533458072569196,0.0,0.0
2019-06-11,-0.022533458072569196,-0.024629438558101402,1.0
2019-06-12,-0.023666915788986533,0.007742028298516779,0.0
2019-06-13,-0.023666915788986533,0.0009635067093984873,0.0
2019-06-14,-0.023666915788986533,-0.012599080908907823,0.0
2019-06-17,-0.023666915788986533,-0.006523205255723141,0.0
2019-06-18,-0.023666915788986533,-0.028544875325761332,1.0
2019-06-19,-0.0243656061211956,0.027890258271609625,0.0
2019-06-20,-0.0243656061211956,-0.01152656835982846,0.0
2019-06-21,-0.0243656061211956,-0.026176014031027872,1.0
2019-06-24,-0.02467902388172769,-0.0044300348334855855,0.0
2019-06-25,-0.02467902388172769,-0.031572434141638794,1.0
2019-06-26,-0.024810695832600534,0.014000915072122755,0.0
2019-06-27,-0.02467902388172769,0.025396003236322517,0.0
2019-06-28,-0.02467902388172769,0.030042299960660213,0.0
2019-07-01,-0.02467902388172769,-0.014241019266102217,0.0
2019-07-02,-0.02467902388172769,0.006980284003148984,0.0
2019-07-03,-0.02467902388172769,0.0203285338660395,0.0
2019-07-05,-0.02467902388172769,0.0237342695306344,0.0
2019-07-08,-0.02467902388172769,-0.022112698092210614,0.0
2019-07-09,-0.02467902388172769,-0.01600556002180653,0.0
2019-07-10,-0.02467902388172769,-0.007270396170489857,0.0
2019-07-11,-0.02467902388172769,0.0245712610376021,0.0
2019-07-12,-0.02467902388172769,0.01126320462400976,0.0
2019-07-15,-0.02467902388172769,0.0035138387625375245,0.0
2019-07-16,-0.02467902388172769,-0.02192222849883363,0.0
2019-07-17,-0.02467902388172769,0.0032541642727892395,0.0
2019-07-18,-0.02467902388172769,0.009699372325782551,0.0
2019-07-19,-0.02467902388172769,-0.028722573400966844,1.0
2019-07-22,-0.024810695832600534,-0.015349016307804497,0.0
2019-07-23,-0.024810695832600534,0.015349016307804497,0.0
2019-07-24,-0.024810695832600534,0.017397411602361412,0.0
2019-07-25,-0.024810695832600534,-0.024375376117101943,0.0
2019-07-26,-0.024810695832600534,0.02046278776795507,0.0
2019-07-29,-0.024810695832600534,-0.005897798959274336,0.0
2019-07-30,-0.024810695832600534,0.013707788779043995,0.0
2019-07-31,-0.024810695832600534,-0.032951910098537596,1.0
2019-08-01,-0.02547286228655575,-0.0016764847088026613,0.0
2019-08-02,-0.02547286228655575,-0.045657490737629924,1.0
2019-08-05,-0.026220482420570512,0.027370526242590287,0.0
2019-08-06,-0.026220482420570512,-0.02596649246161853,0.0
2019-08-07,-0.026220482420570512,-0.044101052807154595,1.0
2019-08-08,-0.02635123419490355,0.0510916040986249,0.0
2019-08-09,-0.02635123419490355,0.008324768128522564,0.0
2019-08-12,-0.02635123419490355,-0.012863060540464044,0.0
2019-08-13,-0.02635123419490355,-0.02264779688897267,0.0
2019-08-14,-0.02635123419490355,0.0007155116781647486,0.0
2019-08-15,-0.02635123419490355,-0.001789842540335762,0.0
2019-08-16,-0.02635123419490355,-0.006470198961289864,0.0
2019-08-19,-0.02635123419490355,0.03438230622903049,0.0
2019-08-20,-0.02635123419490355,-0.0034904181849220173,0.0
2019-08-21,-0.02635123419490355,0.03774034033294171,0.0
2019-08-22,-0.02635123419490355,-0.04229619432511722,1.0
2019-08-23,-0.026625817330463427,-0.03248545040427375,1.0
2019-08-26,-0.02747068800083064,0.003621893952598043,0.0
2019-08-27,-0.02747068800083064,-0.03345284737804244,1.0
2019-08-28,-0.028373135446587903,0.003358844446558429,0.0
2019-08-29,-0.02747068800083064,-0.004855324943280781,0.0
2019-08-30,-0.02747068800083064,-0.013569703380892584,0.0
2019-09-03,-0.02747068800083064,-0.007619113541221356,0.0
2019-09-04,-0.02747068800083064,-0.005752637901697,0.0
2019-09-05,-0.02747068800083064,0.03477296958914389,0.0
2019-09-06,-0.02747068800083064,0.012550927054012728,0.0
2019-09-09,-0.02747068800083064,0.004392354544334065,0.0
2019-09-10,-0.02747068800083064,-0.017686516782210226,0.0
2019-09-11,-0.02747068800083064,0.056724604744970986,0.0
2019-09-12,-0.02747068800083064,0.0021053121211656034,0.0
2019-09-13,-0.02747068800083064,0.006289272951276459,0.0
2019-09-16,-0.02747068800083064,0.018975941170148225,0.0
2019-09-17,-0.02747068800083064,-0.019324254065492763,0.0
2019-09-18,-0.02747068800083064,-0.00839758885604125,0.0
2019-09-19,-0.02747068800083064,-0.010241975896168487,0.0
2019-09-20,-0.02747068800083064,-0.07747236835722493,1.0
2019-09-23,-0.028373135446587903,0.03690176084830821,0.0
2019-09-24,-0.028373135446587903,0.001846764874324336,0.0
2019-09-25,-0.028373135446587903,-0.007779294379342883,0.0
2019-09-26,-0.028373135446587903,-0.017633145600772338,0.0
2019-09-27,-0.028373135446587903,0.0022684117997457953,0.0
2019-09-30,-0.028373135446587903,-0.0030257180789998728,0.0
2019-10-01,-0.028373135446587903,0.0015140394796766543,0.0
2019-10-02,-0.028373135446587903,-0.00037829501957098444,0.0
2019-10-03,-0.028373135446587903,-0.012564411218419558,0.0
2019-10-04,-0.028373135446587903,0.005730660093286932,0.0
2019-10-07,-0.028373135446587903,-0.00228831012635089,0.0
2019-10-08,-0.02747068800083064,-0.01966518820572949,0.0
2019-10-09,-0.02747068800083064,-0.0039016975374179808,0.0
2019-10-10,-0.02747068800083064,-0.01100642759036985,0.0
2019-10-11,-0.02747068800083064,0.015686656009769262,0.0
2019-10-14,-0.02747068800083064,-0.005462412972472741,0.0
2019-10-15,-0.02747068800083064,-0.01497856787909102,0.0
2019-10-16,-0.02747068800083064,-0.004378140738714897,0.0
2019-10-17,-0.02747068800083064,0.00039881272544128876,0.0
2019-10-18,-0.02747068800083064,-0.013245223707996967,0.0
2019-10-21,-0.02747068800083064,0.023953256070607942,0.0
2019-10-22,-0.02747068800083064,-0.019518634451191286,0.0
2019-10-23,-0.02747068800083064,-0.16446110890835053,1.0
2019-10-24,-0.028373135446587903,-0.05007124581498834,1.0
2019-10-25,-0.02862483945960381,0.06839449241872853,0.0
2019-10-28,-0.02862483945960381,-0.013121030663829636,0.0
2019-10-29,-0.02862483945960381,-0.016647251124955798,0.0
2019-10-30,-0.02862483945960381,-0.03414969707952853,1.0
2019-10-31,-0.03000501073426919,-0.018027463584599168,0.0
2019-11-01,-0.03000501073426919,0.0030272204742249897,0.0
2019-11-04,-0.03000501073426919,0.0060270866930545175,0.0
2019-11-05,-0.03000501073426919,0.007483273899067111,0.0
2019-11-06,-0.03000501073426919,-0.0004971528077293286,0.0
2019-11-07,-0.03000501073426919,-0.015535334967016645,0.0
2019-11-08,-0.03000501073426919,0.002522127182624345,0.0
2019-11-11,-0.03000501073426919,0.0030180840614053572,0.0
2019-11-12,-0.03000501073426919,0.0030090026316491603,0.0
2019-11-13,-0.03000501073426919,-0.007035174359567797,0.0
2019-11-14,-0.03000501073426919,0.011033177016430251,0.0
2019-11-15,-0.03000501073426919,0.005967240047931366,0.0
2019-11-18,-0.03000501073426919,-0.001985157787647296,0.0
2019-11-19,-0.03000501073426919,-0.02362509100333554,0.0
2019-11-20,-0.03000501073426919,0.004060915452827718,0.0
2019-11-21,-0.03000501073426919,0.026494960636706644,0.0
2019-11-22,-0.03000501073426919,-0.017919872634994505,0.0
2019-11-25,-0.03000501073426919,0.011982159048968821,0.0
2019-11-26,-0.03000501073426919,-0.03484323974995984,1.0
2019-11-27,-0.031983291459824516,0.019842996639585664,0.0
2019-11-29,-0.031983291459824516,-0.010126707448764982,0.0
2019-12-02,-0.031983291459824516,-0.017972262521755322,0.0
2019-12-03,-0.031983291459824516,0.006198410411509148,0.0
2019-12-04,-0.031983291459824516,-0.003094353416952522,0.0
2019-12-05,-0.031983291459824516,-0.020877664835286414,0.0
2019-12-06,-0.031983291459824516,0.013619919277005454,0.0
2019-12-09,-0.031983291459824516,0.013950133959343969,0.0
2019-12-10,-0.031983291459824516,0.0030737456304210653,0.0
2019-12-11,-0.031983291459824516,0.004593024443017679,0.0
2019-12-12,-0.031983291459824516,0.004572024983765299,0.0
2019-12-13,-0.031983291459824516,-0.008142531019197818,0.0
2019-12-16,-0.031983291459824516,0.011179040062669454,0.0
2019-12-17,-0.031983291459824516,0.029867748775902925,0.0
2019-12-18,-0.031983291459824516,-0.01631679874171832,0.0
2019-12-19,-0.031983291459824516,-0.014562095573792178,0.0
2019-12-20,-0.031983291459824516,0.01306552362159552,0.0
2019-12-23,-0.031983291459824516,-0.006009073546357602,0.0
2019-12-24,-0.031983291459824516,0.007007005288511614,0.0
2019-12-26,-0.031983291459824516,-0.005501324383812012,0.0
2019-12-27,-0.031983291459824516,-0.004020101967189493,0.0
2019-12-30,-0.031983291459824516,-0.0005036629989154662,0.0
2019-12-31,-0.031983291459824516,0.024876904283227308,0.0
2020-01-02,-0.031983291459824516,-0.010869732673026267,0.0
2020-01-03,-0.03000501073426919,0.010378200161258011,0.0
2020-01-06,-0.03000501073426919,0.00783548802208589,0.0
2020-01-07,-0.03000501073426919,0.0097088509839387,0.0
2020-01-08,-0.03000501073426919,-0.005328208677826574,0.0
2020-01-09,-0.03000501073426919,-0.010251541835160527,0.0
2020-01-10,-0.03000501073426919,-0.010357630866648204,0.0
2020-01-13,-0.03000501073426919,0.023034555293398817,0.0
2020-01-14,-0.03000501073426919,-0.02154826886562633,0.0
2020-01-15,-0.03000501073426919,0.015229941067374853,0.0
2020-01-16,-0.03000501073426919,0.019793059599846785,0.0
2020-01-17,-0.03000501073426919,-0.005272028101626081,0.0
2020-01-21,-0.03000501073426919,-0.022352684107989074,0.0
2020-01-22,-0.03000501073426919,-0.0024600821695281994,0.0
2020-01-23,-0.03000501073426919,-0.012890526562856497,0.0
2020-01-24,-0.03000501073426919,-0.01711164742982696,0.0
2020-01-27,-0.03000501073426919,-0.006110041265993349,0.0
2020-01-28,-0.03000501073426919,-0.16390179328314813,1.0
2020-01-29,-0.031983291459824516,-0.019441778916077457,0.0
2020-01-30,-0.031983291459824516,0.0012262698298499686,0.0
2020-01-31,-0.031983291459824516,-0.011090705810744339,0.0
2020-02-03,-0.031983291459824516,-0.00933711249391811,0.0
2020-02-04,-0.031983291459824516,0.02226440814294195,0.0
2020-02-05,-0.031983291459824516,0.03839700153753478,0.0
2020-02-06,-0.031983291459824516,-0.01961429463251907,0.0
2020-02-07,-0.031983291459824516,-0.03854861812327037,1.0
2020-02-10,-0.032695357266692475,-0.010661814896871569,0.0
2020-02-11,-0.032695357266692475,0.01626059458048834,0.0
2020-02-12,-0.032695357266692475,0.03833746913096947,0.0
2020-02-13,-0.032695357266692475,0.02184916146316196,0.0
2020-02-14,-0.032695357266692475,0.0023336654335106566,0.0
2020-02-18,-0.032695357266692475,-0.017044138862782887,0.0
2020-02-19,-0.032695357266692475,0.019953610721076487,0.0
2020-02-20,-0.032695357266692475,-0.01936111757585035,0.0
2020-02-21,-0.032695357266692475,-0.007134330739820172,0.0
2020-02-24,-0.032695357266692475,-0.037694483684651114,1.0
2020-02-25,-0.03317733187431477,-0.004346464266702377,0.0
2020-02-26,-0.03317733187431477,0.017273759915726217,0.0
2020-02-27,-0.03317733187431477,0.12354281140953516,0.0
2020-02-28,-0.03317733187431477,0.07194342692918854,0.0
2020-03-02,-0.03317733187431477,-0.02909109023009382,0.0
2020-03-03,-0.03317733187431477,0.051474555104105146,0.0
2020-03-04,-0.03317733187431477,0.0004917742347978482,0.0
2020-03-05,-0.03317733187431477,0.019956848554430806,0.0
2020-03-06,-0.03317733187431477,-0.012121360532344916,0.0
2020-03-09,-0.03317733187431477,-0.05309205963997021,1.0
2020-03-10,-0.03376642974371117,-0.05988549698551138,1.0
2020-03-11,-0.03446179128122261,-0.06486624435113297,1.0
2020-03-12,-0.036126299520570886,0.1890008191977559,0.0
2020-03-13,-0.036126299520570886,0.1439688180724943,0.0
2020-03-16,-0.036126299520570886,-0.1121598182358805,1.0
2020-03-17,-0.038078844182029774,-0.1396918007509913,1.0
2020-03-18,-0.04023502741410141,-0.11731304772711626,1.0
2020-03-19,-0.04310838064203402,0.05065868929170536,0.0
2020-03-20,-0.04310838064203402,-0.0714164657473022,1.0
2020-03-23,-0.044801449875868475,0.03575056172773605,0.0
2020-03-24,-0.044801449875868475,-0.02776274222598829,0.0
2020-03-25,-0.044801449875868475,0.03842005515404878,0.0
2020-03-26,-0.044801449875868475,-0.014235102535630872,0.0
2020-03-27,-0.044801449875868475,0.04439982954088961,0.0
2020-03-30,-0.044801449875868475,0.05934647800133952,0.0
2020-03-31,-0.044801449875868475,0.015495950636727596,0.0
2020-04-01,-0.044801449875868475,-0.05503977997103471,1.0
2020-04-02,-0.04764368052244116,0.13695683653270496,0.0
2020-04-03,-0.04764368052244116,0.013103825636406885,0.0
2020-04-06,-0.04764368052244116,0.04754956576908009,0.0
2020-04-07,-0.04764368052244116,0.0018374334377750934,0.0
2020-04-08,-0.04764368052244116,0.06442373116262656,0.0
2020-04-09,-0.04764368052244116,-0.04128827788155354,0.0
2020-04-13,-0.04764368052244116,0.030907571675608647,0.0
2020-04-14,-0.04764368052244116,-0.057260752476928634,1.0
2020-04-15,-0.05143061203623015,0.05377643172302404,0.0
2020-04-16,-0.05143061203623015,0.02881300471266801,0.0
2020-04-17,-0.05143061203623015,0.026768616048087335,0.0
2020-04-20,-0.05143061203623015,-0.021272970754431686,0.0
2020-04-21,-0.05143061203623015,0.018379821569321386,0.0
2020-04-22,-0.05143061203623015,0.00536641395472337,0.0
2020-04-23,-0.05143061203623015,-0.03306435955550002,0.0
2020-04-24,-0.04764368052244116,0.04574603729510285,0.0
2020-04-27,-0.04764368052244116,0.0177281243492744,0.0
2020-04-28,-0.04764368052244116,-0.12897767685712758,1.0
2020-04-29,-0.05143061203623015,-0.02670508221129042,0.0
2020-04-30,-0.05143061203623015,0.05801349207755191,0.0
2020-05-01,-0.05143061203623015,0.011383671004238316,0.0
2020-05-04,-0.05143061203623015,-0.012705494492589509,0.0
2020-05-05,-0.05143061203623015,0.0161822440280579,0.0
2020-05-06,-0.05143061203623015,-0.020601181000643898,0.0
2020-05-07,-0.05143061203623015,-0.021486929557906986,0.0
2020-05-08,-0.05143061203623015,0.03861136102308249,0.0
2020-05-11,-0.05143061203623015,0.024936801257983365,0.0
2020-05-12,-0.05143061203623015,-0.005962513081091636,0.0
2020-05-13,-0.05143061203623015,0.0,0.0
2020-05-14,-0.05143061203623015,-0.030357959181130045,0.0
2020-05-15,-0.05143061203623015,0.043934735353543086,0.0
2020-05-18,-0.05143061203623015,-0.014859131008600812,0.0
2020-05-19,-0.05143061203623015,-0.016386704219417236,0.0
2020-05-20,-0.05143061203623015,0.02532868395876342,0.0
2020-05-21,-0.05143061203623015,0.019312064940802287,0.0
2020-05-22,-0.05143061203623015,0.014857913325112992,0.0
2020-05-26,-0.05143061203623015,-0.0032827244941944222,0.0
2020-05-27,-0.05143061203623015,-0.0045314438850394545,0.0
2020-05-28,-0.05143061203623015,-0.001239363075039357,0.0
2020-05-29,-0.05143061203623015,0.017619808144217153,0.0
2020-06-01,-0.05143061203623015,0.025662971139611468,0.0
2020-06-02,-0.05143061203623015,0.026564073493102747,0.0
2020-06-03,-0.05143061203623015,0.003463545908992227,0.0
2020-06-04,-0.05143061203623015,0.023539390912313607,0.0
2020-06-05,-0.05143061203623015,0.014897840789912298,0.0
2020-06-08,-0.05143061203623015,0.03380297578924196,0.0
2020-06-09,-0.05143061203623015,-0.041596635088372746,0.0
2020-06-10,-0.05143061203623015,-0.004480994817940065,0.0
2020-06-11,-0.05143061203623015,-0.0855154367081652,1.0
2020-06-12,-0.05396853378894921,-0.0127181764878741,0.0
2020-06-15,-0.05396853378894921,0.012310419962407337,0.0
2020-06-16,-0.05396853378894921,0.01818594705586074,0.0
2020-06-17,-0.05396853378894921,-0.01614890268044178,0.0
2020-06-18,-0.05396853378894921,0.02014572588483432,0.0
2020-06-19,-0.05396853378894921,0.04523187642961446,0.0
2020-06-22,-0.05396853378894921,0.010618252507856862,0.0
2020-06-23,-0.05396853378894921,-0.022121417614937133,0.0
2020-06-24,-0.05396853378894921,-0.009298779409456337,0.0
2020-06-25,-0.05396853378894921,0.022706387834139807,0.0
2020-06-26,-0.05396853378894921,0.004934500786912377,0.0
2020-06-29,-0.05396853378894921,0.011669602439248639,0.0
2020-06-30,-0.05396853378894921,0.019274149908260707,0.0
2020-07-01,-0.05396853378894921,0.05950107787132852,0.0
2020-07-02,-0.05396853378894921,0.08038855177870508,0.0
2020-07-06,-0.05396853378894921,0.036048398670839976,0.0
2020-07-07,-0.05396853378894921,0.00858370654984908,0.0
2020-07-08,-0.05396853378894921,0.048266823273009685,0.0
2020-07-09,-0.05396853378894921,-0.05808284410867737,1.0
2020-07-10,-0.05603921759868695,0.044907400876465164,0.0
2020-07-13,-0.05603921759868695,0.03333163191010824,0.0
2020-07-14,-0.05603921759868695,0.11333883717163573,0.0
2020-07-15,-0.05603921759868695,0.09255290483431988,0.0
2020-07-16,-0.05603921759868695,0.10642723865372217,0.0
2020-07-17,-0.05603921759868695,-0.028349691972783475,0.0
2020-07-20,-0.05603921759868695,-0.025207764196595317,0.0
2020-07-21,-0.05603921759868695,0.030344797796335587,0.0
2020-07-22,-0.05603921759868695,0.0530104202075794,0.0
2020-07-23,-0.05603921759868695,-0.06395822324417155,1.0
2020-07-24,-0.057630693711215555,0.026412565078325567,0.0
2020-07-27,-0.057630693711215555,-0.016319117407415096,0.0
2020-07-28,-0.057630693711215555,0.0038387828654919964,0.0
2020-07-29,-0.057630693711215555,0.033901530022794724,0.0
2020-07-30,-0.057630693711215555,-0.017644432583023395,0.0
2020-07-31,-0.057630693711215555,-0.04191332026368988,0.0
2020-08-03,-0.057630693711215555,0.016246430882934426,0.0
2020-08-04,-0.057630693711215555,0.01153614373850198,0.0
2020-08-05,-0.057630693711215555,0.09167332163173425,0.0
2020-08-06,-0.057630693711215555,-0.04438125095378043,0.0
2020-08-07,-0.057630693711215555,0.004245413913581686,0.0
2020-08-10,-0.057630693711215555,-0.03218479496812998,0.0
2020-08-11,-0.057630693711215555,-0.01956516197828595,0.0
2020-08-12,-0.057630693711215555,-0.043862881810651455,0.0
2020-08-13,-0.057630693711215555,0.009719591360447755,0.0
2020-08-14,-0.057630693711215555,0.005699233242128621,0.0
2020-08-17,-0.057630693711215555,-0.011652297876945106,0.0
2020-08-18,-0.057630693711215555,-0.02078055523828093,0.0
2020-08-19,-0.057630693711215555,-0.03188707710406069,0.0
2020-08-20,-0.057630693711215555,0.0006990278429093166,0.0
2020-08-21,-0.057630693711215555,-0.027871438048288066,0.0
2020-08-24,-0.057630693711215555,-0.02743892143993021,0.0
2020-08-25,-0.057630693711215555,0.0701083032681522,0.0
2020-08-26,-0.057630693711215555,-0.10645773219370191,1.0
2020-08-27,-0.05889403790325265,-0.03825098624029888,0.0
2020-08-28,-0.05889403790325265,-0.030978949369155018,0.0
2020-08-31,-0.05889403790325265,0.017896352432264173,0.0
2020-09-01,-0.05889403790325265,0.04313051978329829,0.0
2020-09-02,-0.05889403790325265,-0.03403467964531126,0.0
2020-09-03,-0.05889403790325265,-0.07347312018709529,1.0
2020-09-04,-0.06171822380190841,-0.01763817958528424,0.0
2020-09-08,-0.06171822380190841,-0.011737156809525473,0.0
2020-09-09,-0.06171822380190841,-0.003548281300140399,0.0
2020-09-10,-0.06171822380190841,-0.09991195936600095,1.0
2020-09-11,-0.06436683274230418,0.010096206068959557,0.0
2020-09-14,-0.06436683274230418,0.008389859564749358,0.0
2020-09-15,-0.06436683274230418,-0.006447500091160574,0.0
2020-09-16,-0.06436683274230418,-0.042953389013696164,0.0
2020-09-17,-0.06436683274230418,-0.045588059482787546,0.0
2020-09-18,-0.06436683274230418,-0.039277258541769555,0.0
2020-09-21,-0.06436683274230418,0.0268327077492585,0.0
2020-09-22,-0.06171822380190841,-0.024996792233050513,0.0
2020-09-23,-0.06171822380190841,-0.006255772935007009,0.0
2020-09-24,-0.06171822380190841,-0.02769637226523125,0.0
2020-09-25,-0.06171822380190841,0.006053739470325947,0.0
2020-09-28,-0.06171822380190841,0.03593642176135514,0.0
2020-09-29,-0.06171822380190841,-0.0146630054693615,0.0
2020-09-30,-0.06171822380190841,-0.027706743118574906,0.0
2020-10-01,-0.06171822380190841,0.026598274979559466,0.0
2020-10-02,-0.06171822380190841,-0.011526413973437677,0.0
2020-10-05,-0.06171822380190841,0.0790641765430311,0.0
2020-10-06,-0.06171822380190841,0.0034494818257204685,0.0
2020-10-07,-0.06171822380190841,0.02684037448601373,0.0
2020-10-08,-0.06171822380190841,-0.008754272425099074,0.0
2020-10-09,-0.06171822380190841,0.028997226994151415,0.0
2020-10-12,-0.06171822380190841,0.0006567668722219366,0.0
2020-10-13,-0.06171822380190841,0.017250247003682606,0.0
2020-10-14,-0.06171822380190841,-0.025822614770269592,0.0
2020-10-15,-0.06171822380190841,-0.0036490539307156844,0.0
2020-10-16,-0.06171822380190841,-0.024559671178148168,0.0
2020-10-19,-0.06171822380190841,-0.011992618511786457,0.0
2020-10-20,-0.06171822380190841,0.004814293686992155,0.0
2020-10-21,-0.06171822380190841,-0.02360402253832783,0.0
2020-10-22,-0.06171822380190841,0.016028252365075435,0.0
2020-10-23,-0.05889403790325265,-0.00798198018797791,0.0
2020-10-26,-0.05889403790325265,-0.016511923298937248,0.0
